token,txhash,blockno,price,rtoken,symbol
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xe2d46609d481cfee24309b394f8467336ebc8898c601b8a3fb53798a02426e4f,14823778,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xa17b95deef95bb50301c4c4c41a53120a9521c68df6ed05f9b8438f2d52c5559,14834769,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x8a2f845c38b3691d7f97599ae3074b75ba1d609e84e74418bdb8048ccdb72131,14834824,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x01f6d3323b436b01329f957c292d56e494accc69ad08afa01ccfe5296765e8af,14834866,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x375ec42ec59018ea465f7f41d51a9611472fca8726eecf35b597e2fe877d06d5,14834933,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x46f0aa3fc035ad331c7513386fb4a31b147a020c8f23013b74b674b7a71a21a7,14864499,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x555ceb5bf5aad77e5859899df0773ec26b2161d97f69a2c3457a6e1fefa9b91a,14865763,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xa1f16693bda5952e6523eabc12180057845846021fb8b396898ea46cea26a97c,14875743,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x6dd1dcc11d1795adabc84e8918901cbb26cc95532b852c36393c69ba21ad4cfc,14876127,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x4bb85e3d850b371e640ae5379c432e236a4480d6930bbf518635c695ac3643bd,14891447,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x4808ecc94e59cfb9773c51b2d36a28a8f5de1291938e2249aaac364d6a0fee7d,14907429,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x6a5f1ad6872663ad8728a436f44dbfebe9984491ec9e720c22cb52564cff7a9e,14908491,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x66332e415326ce467f2ac2d306645cf7830940d6395761df24d8b68adc45b9c8,14930557,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x9bceaceb8fdb81b2859c9f6766851567cf53bd385f723e26cf8fef4f0730d141,14930805,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x9782385afeec64afd0436bf235652246e094d084d569667bdc9ec0992a68078a,14945053,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x920ffd764fd8268b5467f147715561ace564ce40d060bbf55b0a8570557e8fea,14956696,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x24b2af955c8bd017fdaf2c05631fd7f06ebc3a5491b1fe720e09efd79fa500a6,14964416,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xca01d0036c03c952c665bd82de4255fb16f8cbda11daf640f73809ae479a9529,14966451,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x7666542798451ca33017b8fa7a2266ba27e75e62cf97822b36b921f41a89e8d3,14968458,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x553742e487d67353b45c38fa043637a5f7a2b6d6e2517b4a9dc68d4262c81395,14968982,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xa12b6ce600b1e85942a882bcabf6065694cd9f21802c003fd708e800060f0363,14972575,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x5b80d13bf03bc4be549dee02ed563db4b53e56698f364efd7bc42920388d6601,14972630,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xddcdf5bfeaadbfad1d53aa13e1e13c1d67704529f2a08055f4ad3227f96ffddc,14982108,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xd17f03cf8d72dbb1be2289b5dced5403f955bc51afdeadffc4977b2e70c5a693,14984297,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x6f01f9da979a7c7f239d206e56ac21188af7ef639589755290022d3a4d0ef33b,14994854,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x8c0016c3afe1a19787a1f17e04721d1670d1a3d0429306a58f212a7d5c50c204,15006831,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x9d57a64602f0e41a27f4edeec63ea4fab2cf53ad6eca8c03478760998af76300,15016300,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x6119c1e9e8a237cc330080af633c109da5fd578a6fcb3b8dc94d9a942930d066,15023711,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xe3bf91546500d29c6b5fdf64de07ea2a404f7524dcd83b464d43ad9d823fc4bc,15045729,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xbdc8dcc2144d1c6639b9dfa4e2cc90f4d68c66e7c3399628fafc4ed5504d4822,15052116,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x078da4656326aab1498dfa2e4c7a2dc5e09a886c0ee09e8b01f8a4f9725aefe0,15065484,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x6f95dfe4b62c353ec1af770d097e058eb02b7943b6325abd28bfc2b351c486fb,15076960,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x3994a1a9b267f483e64f0d89d0f08e95cb0bf97068213b6d7c28b46f992b0e95,15077164,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xf1fa473ecca30fd7e13be71943e63445f67f8ec2ce9eaedef6d164344f8ebf0d,15077177,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x4788ced82ed58637b0410efcf54bc1657758aa49b80fad1dc5a46759cb8d300b,15138847,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x827ae6c95c80ca524721cef144d3bdd5e1accb2f3cbe3576677c281813f8662c,15165193,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x1d65f8834d0cc761da42cdbd0b5b7a9dd5fca5ca77c2f9b56c9be3d57433da57,15228111,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x2bd651a16fadca05ebf0c5a1a713676327a35882baac11169dbacc86689e7e68,15266707,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x2afc3e25dce5e977be4d7d8fc6b3cc53cae12280630a60b8826758f64f8dc8ca,15266760,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xfc60028529a5973a5d57142a294410eaa7981674b0a2a3ff5d9498c80a7aee9d,15266896,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x50cd720962aab5a54b9c17291b4735663995648b08df9982a36c33147b57689e,15269801,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xb092d758d96160fa6b55ddc4cd7ae2b4b931e1ca79360bfbcc1eca1c850120ac,15269900,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x5b4f5636051130e630791c720e057f3568656b30b046052dcf135a7769018be4,15270247,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x7efeacf6e4c70ad888a098734ba33a7da1b86098719d33dbf4dab6b5b3562d19,15274253,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xcbd8133cca33b697e64caa4d582723b0900bb5ae09cdd587c81728ff4158bd33,15295173,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xcab91ec43294859bff6d1aa0b6fbf23b4ca227870b130504a892aeb77f700761,15298968,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xa33bf60ed247412b58bfc898dba4e97a0527fd3a875d8942cf6bf7ac63515051,15300206,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xd1f9844fa6f1117b0d45b2ced3d253b5ce062547dada9c9eb763c63186c10533,15302476,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x6f7aa5561463bd412fd82fbe5dae745e26780b52cf92b8df5f32ed4b546fc56b,15336356,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x175a639e15c84c4122faf2f39371a8c4d2ab667d074b87b8137c0ee795e46d17,15409076,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xf969e4887e529d8f00ab75af05d60c9f5006a5939a6eea8d0c1511b4d9470e6d,15417252,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0x7fc8fb9e36330ac7edda4068462521311135e620cc0e80d8b3efcdfdded6da02,15440553,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0xf37f19f6d3a9216de56c7342f6e218fe387a1bef64d8829b0ac9507192a4f680,15444305,0,0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,0
0x63ef5bBeBFe823E243487d94065b7d0356830aC6,0x37a7ebfa1cc19de1815017ddf5a855198db0e067cbf86915228ab80f8e15eca2,13794562,0,0x63ef5bBeBFe823E243487d94065b7d0356830aC6,0
0x63ef5bBeBFe823E243487d94065b7d0356830aC6,0x55075099bc8ae64be6cf4d3e3a19fcef5d43885036e4237a02114b04c8ba6cab,13821758,0,0x63ef5bBeBFe823E243487d94065b7d0356830aC6,0
0xbc8854C8664489F8fCfF3E46ABCce85d0AD362E4,0x5f3f7fd5b52e0e347080f2c744342c35bc9b210118cfdbb617805f9adf390743,13836323,0,0xbc8854C8664489F8fCfF3E46ABCce85d0AD362E4,0
0xb9F747162AB1E95d07361f9048BcDF6eDdA9eEA7,0x7a3c76a2526f6b79154eba6e1d10b40b907335386169fcb164b52d0964ebd895,13962446,0,0xb9F747162AB1E95d07361f9048BcDF6eDdA9eEA7,0
0x5A114487131513637aCcF739CC7aD78EA9FAbc34,0x0b5ea4d89abdb3dfd9c7d5ed04aa89c4dac82a096c0ac63e87c560fa102f7c63,14005260,0,0x5A114487131513637aCcF739CC7aD78EA9FAbc34,0
0x5A114487131513637aCcF739CC7aD78EA9FAbc34,0xe256eb9a4209eb3215d7ab17678bbfaa5036e9690b573c87661809d030aa51a0,14753935,0,0x5A114487131513637aCcF739CC7aD78EA9FAbc34,0
0x5A114487131513637aCcF739CC7aD78EA9FAbc34,0xec74dd5cc6b2c7516c9dec332725c9edad15b9f311550374ac7b669e89d5fcc7,14753971,0,0x5A114487131513637aCcF739CC7aD78EA9FAbc34,0
0x5A114487131513637aCcF739CC7aD78EA9FAbc34,0x9a8a3324955cd102019149b7fd4b515df840e35a8beb67cb8fa334c7cedb16ca,14769942,0,0x5A114487131513637aCcF739CC7aD78EA9FAbc34,0
0xAB11fC1B324B44FEFb9E231c064395827C0ac7f5,0x79e5e271d3291c13526b24bfa532f8ca76043c94ba2a30d462d84f8e347f0622,14013053,0,0xAB11fC1B324B44FEFb9E231c064395827C0ac7f5,0
0xAB11fC1B324B44FEFb9E231c064395827C0ac7f5,0x83e52bac6bab8c3cd08bd9bb1fcd57d2c14ce216ca85b4ffbcd42b928116dd38,14259357,0,0xAB11fC1B324B44FEFb9E231c064395827C0ac7f5,0
0xAB11fC1B324B44FEFb9E231c064395827C0ac7f5,0xcbf3f5e49bd913b577f7c75b7c3b514280ac05087deb68cae575086104548cac,14452374,0,0xAB11fC1B324B44FEFb9E231c064395827C0ac7f5,0
0xAB11fC1B324B44FEFb9E231c064395827C0ac7f5,0x7a2da04f8ad4c242a437682b4e6a184bb14f678fc8d00243c7132b8b6658b9d5,14708300,0,0xAB11fC1B324B44FEFb9E231c064395827C0ac7f5,0
0xAB11fC1B324B44FEFb9E231c064395827C0ac7f5,0xdf50872462ee0b56bd72913d0f006735c141343b68df098b771917df4dd54565,14746013,0,0xAB11fC1B324B44FEFb9E231c064395827C0ac7f5,0
0xAB11fC1B324B44FEFb9E231c064395827C0ac7f5,0x3c720c280c21bca4e04110909ef227d9ad455ff54b01c2fbdf8a6b3386800f10,14959832,0,0xAB11fC1B324B44FEFb9E231c064395827C0ac7f5,0
0xAB11fC1B324B44FEFb9E231c064395827C0ac7f5,0x07ff7988ffcfea5427ae56b5621e3030348af7b3589bbbb46abc16e6f3460033,15189258,0,0xAB11fC1B324B44FEFb9E231c064395827C0ac7f5,0
0xEa6425a03B4545C10b49c785Df9EfbBbB68b7167,0xf541905167ad3c38a7875b72f19ef608498769ee7202583579ab9a7c4a7cd61e,14619671,0,0xEa6425a03B4545C10b49c785Df9EfbBbB68b7167,0
0xEa6425a03B4545C10b49c785Df9EfbBbB68b7167,0xe918107d930bfb429cf75526d43d066c5be70fc135f7ce2c49234d205fa1390e,14712908,0,0xEa6425a03B4545C10b49c785Df9EfbBbB68b7167,0
0xEa6425a03B4545C10b49c785Df9EfbBbB68b7167,0x01a2255dbd93a651fcf7d1a8e05626d699990527e4486a1358dcafc9b53ef770,14851109,0,0xEa6425a03B4545C10b49c785Df9EfbBbB68b7167,0
0xEa6425a03B4545C10b49c785Df9EfbBbB68b7167,0x120b6936eb8bee41c1a7e47e97f73073bc3eaf0542b672abae96d021fd55c114,15167537,0,0xEa6425a03B4545C10b49c785Df9EfbBbB68b7167,0
0xEa6425a03B4545C10b49c785Df9EfbBbB68b7167,0x2154072dfebc07a542055bb07834e94209ee248b94d21d0205b0669dc6dcaf2d,15239900,0,0xEa6425a03B4545C10b49c785Df9EfbBbB68b7167,0
0xEa6425a03B4545C10b49c785Df9EfbBbB68b7167,0x8b88f7ab8e6b44ee647dd7a181f1bfe784edb1dd70c92117e02d40088e28601d,15259924,0,0xEa6425a03B4545C10b49c785Df9EfbBbB68b7167,0
0xE8814e7E873758d9CB1bcA79c805d9A62984B802,0xb4fbbab77aa3d2d37bcde806f5cac81d2da9ab946d2f836e4d01fc0c6972f4a0,14785760,0,0xE8814e7E873758d9CB1bcA79c805d9A62984B802,0
0x43593e7659CDEeb3A45AbaB3095aC394E45fff29,0x8e0cedce0d193af2dd785d1f4e592fa11dd14693a44d85b460de50ab722915c1,14965520,0,0x43593e7659CDEeb3A45AbaB3095aC394E45fff29,0
0x904830cDC0176A0Bd157aa43A07cDe6d083082e0,0x25b54aeb082271358e1df1e8b6816e6348f635f523d476adda4f09eda00182d1,15051231,0,0x904830cDC0176A0Bd157aa43A07cDe6d083082e0,0
0x904830cDC0176A0Bd157aa43A07cDe6d083082e0,0x9d73349b67e0e0071a0f98405e1b033215011ec4b6eb0474a3fd1174aa6f2254,15196426,0,0x904830cDC0176A0Bd157aa43A07cDe6d083082e0,0
0x8589A26eb762c9D8126b69c0582151186C4E71Bd,0x5088dce9e7bea9a2c809a67466416bc94d2448c10b7675adc6b50bd5987b24c2,15301485,0,0x8589A26eb762c9D8126b69c0582151186C4E71Bd,0
0x788D98F889677Ba1b9B5CF60Bde33e924E02a78B,0xe3793f81cb23b5294083693dbdd59e9267e3cc52397b7a7ebbe49076168ce328,15360487,0,0x788D98F889677Ba1b9B5CF60Bde33e924E02a78B,0
0xAa2FC5e52bd2765d7c9Bbc4730498f431ec775e5,0x56c97f102f53b2bc98dde37d7de001e2d664372e1e0250d937aa142634b745c2,15360613,0,0xAa2FC5e52bd2765d7c9Bbc4730498f431ec775e5,0
